customer_id,cust_age,job_title,marital_status,education,has_default_loan,cust_balance,has_mortgage_loan,has_personal_loan,contact_channel,contact_day,contact_month,contact_duration,campaign,pdays,previous_contacts,previous_outcome,is_subscribed
28826,47.0,manager,married,university-degree,no,0.0,no,no,social-network,4,aug,491,1,-1,0,,False
21697,60.0,servant,divorced,university-degree,no,662.0,no,no,,20,jun,241,4,-1,0,,False
11569,41.0,manager,married,primary,no,-417.0,yes,no,,8,may,51,3,-1,0,,False
22863,34.0,blue-collar,divorced,secondary,no,368.0,no,yes,social-network,7,jul,2201,1,-1,0,,False
54040,33.0,engineer,single,secondary,no,555.0,no,no,social-network,30,jun,255,2,-1,0,,False
42649,34.0,engineer,married,secondary,no,1641.0,yes,no,social-network,17,apr,380,1,-1,0,,False
30277,46.0,mechanic,married,secondary,no,2703.0,no,no,social-network,11,aug,211,6,-1,0,,False
29068,53.0,site-admin,married,secondary,no,,no,no,social-network,5,aug,222,1,-1,0,,False
20243,45.0,mechanic,married,secondary,no,1306.0,no,no,,11,jun,125,3,-1,0,,False
51341,32.0,engineer,married,secondary,no,1026.0,no,no,social-network,28,aug,94,3,-1,0,,False
12073,29.0,engineers,married,university-degree,no,409.0,yes,no,,12,may,247,3,-1,0,,False
31355,47.0,engineer,divorced,secondary,no,236.0,no,no,social-network,18,aug,263,4,-1,0,,False
52228,36.0,blue-collar,single,secondary,no,3623.0,no,no,,12,nov,71,1,378,1,success,True
24149,60.0,pensioner,divorced,secondary,no,1099.0,no,no,social-network,11,jul,764,2,-1,0,,True
46404,52.0,mechanic,divorced,secondary,no,0.0,yes,no,social-network,11,may,243,2,-1,0,,False
21177,28.0,engineer,divorced,university-degree,no,594.0,yes,yes,,18,jun,54,3,-1,0,,False
51935,35.0,engineer,married,secondary,no,2779.0,no,no,social-network,22,oct,118,2,-1,0,,True
52945,79.0,pensioner,divorced,secondary,no,631.0,no,no,telephone,8,feb,105,2,181,1,failure,False
29036,51.0,engineer,married,secondary,no,-379.0,yes,no,social-network,5,aug,261,1,-1,0,,False
49003,26.0,blue-collar,married,secondary,no,1702.0,yes,yes,social-network,18,may,21,1,-1,0,,False
50712,79.0,pensioner,married,secondary,no,2354.0,no,no,telephone,7,aug,121,2,-1,0,,False
13732,40.0,engineer,married,secondary,no,257.0,yes,no,,16,may,731,4,-1,0,,False
46177,35.0,mechanic,married,secondary,no,2048.0,yes,no,social-network,11,may,219,1,173,2,failure,False
35712,30.0,student,single,secondary,no,0.0,yes,no,social-network,19,nov,661,1,-1,0,,False
29343,49.0,manager,married,university-degree,no,0.0,no,no,social-network,6,aug,44,2,-1,0,,False
29736,34.0,manager,married,university-degree,no,5334.0,no,no,social-network,7,aug,385,4,-1,0,,False
54827,31.0,student,single,university-degree,no,4951.0,no,no,social-network,17,sep,285,3,81,3,failure,True
13014,42.0,mechanic,married,secondary,no,,yes,no,,14,may,762,2,-1,0,,False
45825,37.0,engineer,married,,no,88.0,yes,yes,social-network,8,may,66,1,308,2,failure,False
20299,58.0,site-admin,married,secondary,no,826.0,no,no,,12,jun,885,1,-1,0,,True
15855,26.0,engineer,single,secondary,no,1256.0,no,no,,26,may,404,1,-1,0,,False
24950,44.0,engineer,married,secondary,no,106.0,yes,no,social-network,16,jul,164,6,-1,0,,False
55013,28.0,self-employed,single,university-degree,no,159.0,no,no,social-network,14,oct,246,2,420,2,other,True
25812,33.0,engineer,married,university-degree,no,2690.0,yes,no,social-network,21,jul,71,5,-1,0,,False
10889,47.0,manager,divorced,university-degree,no,447.0,no,yes,,7,may,126,1,-1,0,,False
16028,37.0,blue-collar,married,primary,no,445.0,yes,no,,26,may,159,2,-1,0,,False
54556,35.0,manager,married,university-degree,no,2717.0,no,no,social-network,13,aug,394,6,-1,0,,True
37940,36.0,engineer,single,secondary,no,480.0,yes,no,social-network,28,jan,90,1,-1,0,,False
44862,30.0,manager,divorced,university-degree,no,477.0,yes,no,telephone,6,may,186,1,-1,0,,False
17139,54.0,site-admin,married,secondary,no,426.0,yes,no,,29,may,205,1,-1,0,,False
18209,40.0,site-admin,divorced,secondary,no,2550.0,yes,no,,2,jun,424,2,-1,0,,False
13418,60.0,mechanic,married,,no,132.0,yes,no,,15,may,29,1,-1,0,,False
19660,32.0,blue-collar,single,primary,no,5418.0,yes,no,,6,jun,25,6,-1,0,,False
13098,30.0,blue-collar,single,secondary,no,609.0,yes,no,,14,may,402,1,-1,0,,False
23016,27.0,blue-collar,married,primary,no,52.0,no,yes,social-network,7,jul,185,1,-1,0,,False
43624,32.0,mechanic,married,secondary,no,-632.0,yes,yes,social-network,20,apr,18,5,-1,0,,False
38221,53.0,engineer,divorced,secondary,no,388.0,yes,yes,social-network,29,jan,67,1,247,1,failure,False
21738,52.0,servant,divorced,primary,no,1697.0,no,no,,20,jun,153,1,-1,0,,False
51466,53.0,servant,married,secondary,no,1182.0,yes,no,social-network,7,sep,82,1,293,1,failure,False
45701,55.0,mechanic,married,secondary,no,244.0,yes,no,social-network,8,may,171,1,-1,0,,False
41001,29.0,engineer,single,secondary,no,362.0,no,no,social-network,9,feb,826,7,-1,0,,False
17291,50.0,blue-collar,married,primary,no,414.0,yes,no,,29,may,121,1,-1,0,,False
21287,31.0,blue-collar,married,secondary,no,671.0,yes,no,,18,jun,704,4,-1,0,,True
42253,47.0,engineer,married,secondary,no,,yes,no,social-network,16,apr,172,2,-1,0,,False
31869,42.0,manager,single,university-degree,no,227.0,no,no,social-network,20,aug,428,8,-1,0,,False
34526,53.0,mechanic,divorced,primary,no,200.0,no,no,social-network,17,nov,182,3,-1,0,,False
40974,30.0,manager,single,university-degree,no,82.0,no,no,social-network,9,feb,48,3,-1,0,,False
11751,31.0,unemployed,married,primary,no,213.0,yes,no,,9,may,479,2,-1,0,,False
54550,29.0,self-employed,single,university-degree,no,814.0,no,no,,13,aug,461,1,-1,0,,True
50951,32.0,engineer,single,university-degree,no,696.0,no,yes,social-network,13,aug,101,4,105,4,failure,False
41817,58.0,blue-collar,married,primary,no,189.0,yes,no,telephone,8,apr,119,1,-1,0,,False
41510,22.0,student,single,secondary,no,722.0,yes,no,social-network,2,apr,108,1,-1,0,,False
51764,57.0,site-admin,married,secondary,no,3927.0,no,no,social-network,13,oct,61,1,-1,0,,False
33019,44.0,manager,married,university-degree,no,1752.0,no,no,social-network,26,aug,312,2,-1,0,,False
47282,32.0,manager,single,secondary,no,416.0,yes,no,social-network,13,may,290,1,176,2,failure,False
10611,48.0,manager,divorced,university-degree,no,1328.0,yes,no,,6,may,339,1,-1,0,,False
35095,35.0,manager,married,university-degree,no,4943.0,yes,no,social-network,18,nov,295,1,124,2,failure,False
40549,56.0,unemployed,divorced,primary,no,1770.0,no,no,social-network,5,feb,916,3,-1,0,,False
13543,31.0,engineer,single,secondary,no,1819.0,yes,no,,15,may,226,2,-1,0,,False
32366,33.0,manager,single,university-degree,no,321.0,no,no,social-network,22,aug,227,2,-1,0,,False
42496,41.0,mechanic,married,secondary,no,121.0,yes,no,social-network,17,apr,41,1,324,1,other,False
40536,37.0,unemployed,single,primary,no,3777.0,no,no,social-network,5,feb,206,3,-1,0,,False
52930,46.0,blue-collar,married,secondary,no,1144.0,yes,no,social-network,8,feb,376,2,129,3,other,True
33173,34.0,self-employed,single,secondary,no,296.0,no,no,social-network,27,aug,609,13,-1,0,,True
10288,32.0,blue-collar,married,secondary,no,1331.0,yes,no,,5,may,286,2,-1,0,,False
51467,25.0,manager,single,university-degree,no,490.0,no,no,social-network,7,sep,394,1,-1,0,,False
22853,29.0,blue-collar,married,secondary,no,247.0,no,yes,social-network,7,jul,199,1,-1,0,,False
10391,37.0,engineers,married,university-degree,no,8730.0,yes,no,,6,may,149,1,-1,0,,False
22085,59.0,,married,,no,2443.0,no,no,,20,jun,8,8,-1,0,,False
14446,31.0,manager,married,university-degree,no,827.0,no,no,,20,may,38,1,-1,0,,False
39505,54.0,engineer,divorced,secondary,no,2156.0,yes,no,social-network,3,feb,261,1,195,4,failure,True
31241,45.0,blue-collar,married,primary,no,419.0,no,no,social-network,18,aug,113,4,-1,0,,False
47473,41.0,blue-collar,married,secondary,no,-664.0,yes,yes,social-network,13,may,185,4,-1,0,,False
11604,41.0,blue-collar,married,primary,no,-97.0,yes,no,,8,may,260,5,-1,0,,False
36113,30.0,manager,single,university-degree,no,508.0,no,yes,social_network,19,nov,70,4,-1,0,,False
33488,44.0,entrepreneur,married,university-degree,no,3463.0,yes,yes,social-network,28,aug,210,3,-1,0,,False
22649,37.0,self-employed,divorced,university-degree,no,60.0,no,yes,,4,jul,426,3,-1,0,,False
15627,31.0,manager,single,university-degree,no,9874.0,yes,no,,23,may,1222,5,-1,0,,False
39771,36.0,blue-collar,married,university-degree,no,-534.0,yes,no,social-network,4,feb,22,1,-1,0,,False
33491,52.0,manager,married,university-degree,no,168.0,no,no,social-network,28,aug,165,4,-1,0,,False
30009,35.0,manager,married,university-degree,no,2957.0,yes,yes,social-network,8,aug,733,3,-1,0,,True
35795,55.0,engineer,married,primary,no,938.0,no,yes,social-network,19,nov,742,1,-1,0,,False
44163,36.0,site-admin,single,secondary,no,728.0,no,no,social-network,30,apr,230,1,-1,0,,True
36606,33.0,student,single,university-degree,no,3404.0,yes,no,social-network,20,nov,105,2,171,3,failure,False
13002,46.0,mechanic,married,secondary,no,1757.0,yes,no,,14,may,380,4,-1,0,,False
41606,37.0,site-admin,married,secondary,no,1335.0,yes,no,telephone,3,apr,309,4,262,4,other,False
34024,37.0,servant,married,primary,no,0.0,no,no,social-network,29,aug,17,12,-1,0,,False
40435,27.0,manager,single,university-degree,no,497.0,no,no,social-network,5,feb,125,1,-1,0,,False
52961,35.0,site-admin,single,secondary,no,-32.0,no,yes,social-network,9,feb,63,4,182,5,failure,True
15359,29.0,servant,married,secondary,no,823.0,yes,no,,23,may,14,2,-1,0,,False
26033,37.0,engineer,married,secondary,no,54.0,yes,yes,social-network,22,jul,106,2,-1,0,,False
48760,29.0,mechanic,single,secondary,no,-79.0,yes,yes,social-network,18,may,16,4,355,4,other,False
32340,30.0,engineer,married,secondary,no,398.0,yes,no,social-network,22,aug,111,2,-1,0,,False
31696,56.0,manager,married,university-degree,no,0.0,no,no,social-network,19,aug,486,4,-1,0,,False
24967,31.0,mechanic,married,secondary,yes,-455.0,no,yes,social-network,16,jul,168,2,-1,0,,False
22456,59.0,engineer,married,secondary,no,0.0,no,no,,1,jul,249,1,-1,0,,False
44260,31.0,manager,single,university-degree,no,6495.0,no,no,social-network,4,may,383,2,35,3,failure,False
22740,42.0,blue-collar,divorced,secondary,no,3407.0,no,no,social-network,7,jul,277,2,-1,0,,False
28040,41.0,manager,single,,no,335.0,no,no,social-network,30,jul,44,4,-1,0,,False
14971,37.0,self-employed,married,university-degree,no,2084.0,yes,no,,21,may,137,2,-1,0,,False
38535,26.0,engineer,single,university-degree,no,43.0,yes,yes,social-network,29,jan,169,3,246,1,failure,False
53999,30.0,blue-collar,single,primary,no,185.0,no,no,,26,jun,11,1,-1,0,,False
15078,52.0,site-admin,married,secondary,no,1933.0,yes,no,,21,may,153,4,-1,0,,False
21668,50.0,blue-collar,married,primary,no,480.0,yes,no,,20,jun,99,5,-1,0,,False
42161,36.0,site-admin,single,secondary,no,11174.0,yes,no,social-network,15,apr,953,1,-1,0,,True
39582,60.0,mechanic,divorced,secondary,no,758.0,no,no,social-network,3,feb,282,1,-1,0,,False
44829,35.0,blue-collar,single,secondary,no,-441.0,yes,no,social-network,6,may,151,1,-1,0,,False
12818,52.0,blue-collar,single,secondary,no,1541.0,yes,no,,14,may,243,1,-1,0,,False
19311,42.0,blue-collar,married,secondary,no,-355.0,yes,yes,,5,jun,939,6,-1,0,,False
13043,58.0,blue-collar,married,primary,no,1406.0,yes,no,,14,may,252,3,-1,0,,False
10515,49.0,entrepreneur,married,secondary,no,167.0,yes,yes,,6,may,198,3,-1,0,,False
11615,32.0,manager,single,university-degree,no,264.0,yes,no,,9,may,211,2,-1,0,,False
29488,31.0,engineer,married,secondary,no,54.0,no,no,social-network,7,aug,137,2,-1,0,,False
53430,46.0,entrepreneur,married,university-degree,no,9.0,no,no,social-network,8,apr,126,6,-1,0,,False
54406,63.0,entrepreneur,married,secondary,no,3904.0,no,no,telephone,4,aug,250,2,187,2,success,True
51360,52.0,blue-collar,married,secondary,no,2087.0,yes,no,social-network,31,aug,267,1,474,1,failure,True
14600,46.0,entrepreneur,married,secondary,no,583.0,yes,no,,20,may,137,2,-1,0,,False
46382,34.0,mechanic,married,secondary,no,-333.0,yes,no,social-network,11,may,218,4,285,5,failure,False
53472,38.0,engineer,married,secondary,no,497.0,no,no,,14,apr,173,1,-1,0,,True
42520,47.0,blue-collar,married,secondary,no,2128.0,yes,no,telephone,17,apr,98,1,-1,0,,False
11488,50.0,blue-collar,married,primary,no,1164.0,yes,no,,8,may,166,2,-1,0,,False
31576,45.0,site-admin,married,secondary,no,0.0,no,no,social-network,19,aug,145,10,-1,0,,False
39009,53.0,mechanic,married,secondary,no,1563.0,yes,no,social-network,2,feb,124,2,5,1,other,False
26297,39.0,blue-collar,single,secondary,no,94.0,no,yes,social-network,23,jul,87,3,-1,0,,False
36375,34.0,entrepreneur,married,secondary,no,455.0,yes,no,social-network,20,nov,88,1,-1,0,,False
52257,33.0,engineer,married,secondary,no,133.0,no,no,social-network,12,nov,627,2,192,1,success,True
31080,34.0,servant,married,primary,no,2929.0,no,no,social-network,14,aug,518,2,-1,0,,True
25452,39.0,manager,married,primary,no,738.0,yes,yes,social-network,18,jul,215,3,-1,0,,False
14890,33.0,engineer,single,secondary,no,2660.0,yes,no,,21,may,121,1,-1,0,,False
15480,53.0,site-admin,married,secondary,no,-375.0,yes,no,,23,may,24,1,-1,0,,False
52517,31.0,manager,single,university-degree,no,596.0,no,no,social-network,17,dec,184,6,196,2,failure,False
11124,29.0,manager,married,university-degree,no,199.0,yes,yes,,7,may,1689,4,-1,0,,True
52846,33.0,engineer,married,secondary,no,303.0,yes,no,social-network,3,feb,355,1,301,5,success,True
51263,37.0,blue-collar,married,primary,no,106.0,yes,no,social-network,25,aug,511,1,392,13,failure,True
21730,45.0,blue-collar,married,,no,550.0,no,yes,,20,jun,97,1,-1,0,,False
27860,52.0,blue-collar,single,primary,no,1400.0,no,no,social-network,30,jul,103,4,-1,0,,False
54024,41.0,site-admin,married,secondary,no,3126.0,yes,no,social-network,29,jun,222,1,91,7,failure,True
32251,37.0,self-employed,married,secondary,no,744.0,yes,yes,social-network,21,aug,161,3,-1,0,,False
23674,44.0,entrepreneur,married,university-degree,no,0.0,yes,no,,9,jul,300,1,-1,0,,False
19505,41.0,site-admin,divorced,secondary,no,762.0,yes,no,,6,jun,319,4,-1,0,,False
46333,38.0,blue-collar,married,primary,no,759.0,yes,no,social-network,11,may,57,1,-1,0,,False
26356,28.0,engineer,single,university-degree,no,-123.0,no,yes,social-network,23,jul,690,1,-1,0,,True
39676,48.0,manager,single,university-degree,no,460.0,yes,no,social-network,3,feb,91,3,264,2,other,False
20274,38.0,blue-collar,single,primary,no,,no,no,,12,jun,265,3,-1,0,,False
11074,44.0,blue-collar,married,primary,no,420.0,yes,no,,7,may,110,2,-1,0,,False
46585,54.0,pensioner,divorced,university-degree,no,349.0,yes,no,social-network,12,may,176,2,175,1,failure,False
45394,41.0,engineer,married,secondary,no,77.0,yes,no,social-network,7,may,56,1,-1,0,,False
49033,52.0,blue-collar,married,secondary,no,-194.0,yes,no,social-network,18,may,326,1,-1,0,,False
50300,34.0,manager,married,university-degree,no,180.0,no,no,social-network,16,jun,298,3,-1,0,,False
52553,47.0,manager,married,university-degree,no,1122.0,no,no,social-network,24,dec,956,1,-1,0,,False
34055,43.0,manager,married,university-degree,no,1258.0,no,no,,20,oct,312,1,-1,0,,True
43026,26.0,site-admin,single,secondary,no,1375.0,yes,no,social-network,17,apr,238,2,-1,0,,False
31494,49.0,engineer,married,secondary,no,2.0,no,no,social-network,19,aug,177,8,-1,0,,False
23163,25.0,blue-collar,married,secondary,no,4280.0,no,yes,social-network,8,jul,148,2,-1,0,,False
14313,37.0,manager,divorced,university-degree,no,122.0,yes,no,,19,may,1622,2,-1,0,,True
24182,40.0,site-admin,single,secondary,no,-186.0,yes,yes,social-network,11,jul,154,2,-1,0,,False
20384,38.0,blue-collar,married,primary,no,506.0,yes,yes,,12,jun,122,1,-1,0,,False
17414,40.0,blue-collar,married,secondary,no,100.0,yes,no,,29,may,218,2,-1,0,,False
25740,28.0,blue-collar,married,primary,yes,-124.0,yes,no,social-network,21,jul,116,3,-1,0,,False
51545,58.0,servant,married,primary,no,4605.0,no,no,social-network,11,sep,339,1,38,1,failure,False
18480,39.0,blue-collar,married,primary,no,572.0,yes,yes,,3,jun,235,1,-1,0,,False
41142,44.0,manager,married,primary,no,558.0,no,no,social-network,19,feb,268,5,-1,0,,True
38038,29.0,manager,married,university-degree,no,54.0,no,no,social-network,28,jan,873,3,-1,0,,False
20960,41.0,blue-collar,married,primary,no,402.0,no,no,,17,jun,114,17,-1,0,,False
51698,24.0,manager,single,university-degree,no,0.0,no,no,social-network,6,oct,526,1,-1,0,,False
52723,36.0,manager,married,university-degree,no,203.0,no,no,social-network,25,jan,255,1,88,1,success,True
41332,64.0,pensioner,married,,no,2923.0,no,no,social-network,12,mar,120,1,-1,0,,False
39522,48.0,engineer,single,secondary,no,-92.0,yes,no,social-network,3,feb,1393,1,-1,0,,True
25987,32.0,engineer,married,university-degree,no,0.0,yes,no,social-network,22,jul,520,1,-1,0,,False
52413,43.0,manager,single,university-degree,no,11891.0,no,no,social-network,4,dec,821,5,242,1,success,True
54795,49.0,manager,married,university-degree,no,1093.0,yes,yes,social-network,15,sep,316,1,246,4,success,True
38365,41.0,blue-collar,married,secondary,no,16.0,no,no,social-network,29,jan,553,2,-1,0,,False
20923,60.0,servant,married,primary,no,352.0,no,yes,,17,jun,81,2,-1,0,,False
52777,35.0,engineer,married,secondary,no,481.0,yes,yes,telephone,28,jan,141,4,164,1,other,False
23924,41.0,blue-collar,married,primary,no,54.0,yes,no,social-network,10,jul,121,1,-1,0,,False
13482,33.0,manager,single,university-degree,no,-625.0,yes,no,,15,may,399,1,-1,0,,False
32450,55.0,servant,married,secondary,no,139.0,no,no,social-network,22,aug,256,2,-1,0,,False
41420,47.0,manager,married,university-degree,no,649.0,yes,no,social-network,27,mar,78,2,-1,0,,False
26069,31.0,blue-collar,single,secondary,no,1139.0,yes,no,social-network,22,jul,101,1,-1,0,,False
54984,33.0,manager,single,university-degree,no,816.0,yes,no,social-network,11,oct,383,2,503,2,failure,True
50926,25.0,manager,single,university-degree,no,2305.0,no,no,social-network,12,aug,222,2,104,2,failure,False
51835,37.0,mechanic,married,secondary,no,1960.0,yes,yes,social-network,15,oct,246,5,-1,0,,False
12142,25.0,site-admin,single,university-degree,no,/40.0,no,no,,12,may,64,1,-1,0,,False
26835,42.0,engineer,single,university-degree,no,-411.0,yes,no,social-network,24,jul,212,3,-1,0,,False
48200,30.0,blue-collar,married,primary,no,0.0,yes,no,social-network,15,may,432,1,-1,0,,False
44798,34.0,blue-collar,married,,no,41.0,yes,no,social-network,6,may,34,9,-1,0,,False
53248,69.0,pensioner,married,,no,426.0,no,no,telephone,9,mar,225,1,90,1,success,True
46837,36.0,blue-collar,married,secondary,no,4986.0,yes,no,social-network,12,may,139,2,-1,0,,False
36804,32.0,engineer,married,primary,no,3774.0,yes,no,social-network,20,nov,591,3,-1,0,,False
15766,38.0,mechanic,single,secondary,no,322.0,yes,no,,26,may,61,1,-1,0,,False
27837,52.0,mechanic,divorced,primary,yes,-1.0,no,yes,social-network,29,jul,112,6,-1,0,,False
52863,77.0,pensioner,married,,no,38.0,no,no,telephone,3,feb,261,1,-1,0,,False
37325,35.0,mechanic,divorced,secondary,no,-718.0,yes,no,social-network,21,nov,47,1,-1,0,,False
33407,40.0,manager,married,secondary,yes,-1545.0,no,no,social-network,27,aug,70,13,-1,0,,False
43592,34.0,blue-collar,married,primary,no,15841.0,yes,no,social-network,20,apr,423,5,-1,0,,False
29910,31.0,site-admin,married,secondary,no,88.0,yes,yes,social-network,8,aug,189,2,-1,0,,False
35930,37.0,engineer,single,university-degree,no,3943.0,no,no,social-network,19,nov,37,1,-1,0,,False
11937,29.0,blue-collar,married,primary,no,608.0,yes,no,,9,may,184,2,-1,0,,False
29788,51.0,blue-collar,married,primary,no,872.0,no,no,social-network,8,aug,82,2,-1,0,,False
44674,48.0,engineer,single,university-degree,no,104.0,yes,no,social-network,5,may,124,2,344,1,other,False
31452,45.0,engineer,married,secondary,no,256.0,no,no,social-network,18,aug,119,7,-1,0,,False
42629,38.0,manager,married,university-degree,no,-113.0,yes,no,social-network,17,apr,141,1,323,3,failure,False
14118,41.0,mechanic,divorced,secondary,no,-19.0,yes,no,,19,may,201,1,-1,0,,False
32054,33.0,manager,single,university-degree,no,20794.0,no,no,social-network,20,aug,226,5,-1,0,,False
48611,48.0,blue-collar,married,primary,no,108.0,yes,no,telephone,15,may,74,5,367,7,other,False
19861,36.0,blue-collar,single,,no,2054.0,no,no,,9,jun,378,1,-1,0,,False
30388,34.0,manager,married,university-degree,no,2657.0,yes,no,social-network,11,aug,159,3,-1,0,,False
44413,33.0,manager,single,university-degree,no,1373.0,yes,no,social-network,5,may,17,5,349,2,failure,False
39815,34.0,manager,married,university-degree,no,4831.0,yes,no,social-network,4,feb,265,1,-1,0,,False
50245,50.0,manager,married,university-degree,no,1612.0,no,no,social-network,15,jun,532,2,98,2,other,True
12493,52.0,mechanic,divorced,secondary,no,1635.0,yes,no,,13,may,730,1,-1,0,,False
20399,43.0,servant,married,secondary,no,1476.0,no,no,,12,jun,216,2,-1,0,,False
54515,65.0,entrepreneur,married,university-degree,no,2331.0,no,no,telephone,11,aug,425,1,183,2,success,True
23180,35.0,self-employed,married,university-degree,yes,28.0,no,yes,social-network,8,jul,259,1,-1,0,,False
45903,41.0,unemployed,single,secondary,no,75.0,yes,no,social-network,8,may,103,2,344,1,failure,False
52655,35.0,engineer,single,university-degree,no,0.0,no,no,social-network,14,jan,187,7,-1,0,,True
49051,32.0,site-admin,single,secondary,no,92.0,yes,no,social-network,18,may,110,1,315,2,failure,False
14067,45.0,blue-collar,married,secondary,no,1124.0,yes,no,,19,may,37,1,-1,0,,False
42611,54.0,blue-collar,married,primary,no,551.0,yes,no,social-network,17,apr,251,1,263,2,failure,False
32014,48.0,blue-collar,married,secondary,no,1143.0,yes,no,social-network,20,aug,93,3,-1,0,,False
46832,27.0,site-admin,single,secondary,no,292.0,yes,no,social-network,12,may,53,9,362,8,other,False
29907,46.0,blue-collar,married,primary,no,1596.0,no,no,social-network,8,aug,417,2,-1,0,,False
34853,33.0,manager,married,university-degree,no,0.0,yes,no,social-network,18,nov,88,1,-1,0,,False
18288,36.0,blue-collar,married,secondary,yes,-2.0,no,no,,2,jun,316,1,-1,0,,False
30821,59.0,pensioner,married,primary,no,249.0,no,no,social-network,13,aug,432,5,-1,0,,False
16712,28.0,blue-collar,divorced,,no,101.0,yes,no,,28,may,126,4,-1,0,,False
23728,52.0,entrepreneur,married,primary,no,-104.0,no,yes,social-network,10,jul,124,1,-1,0,,False
49893,25.0,manager,single,university-degree,no,1628.0,no,no,social-network,2,jun,91,1,-1,0,,False
50909,23.0,engineer,single,university-degree,no,1502.0,no,no,social-network,12,aug,96,1,-1,0,,False
37081,33.0,blue-collar,single,secondary,no,5739.0,yes,yes,social-network,21,nov,374,1,-1,0,,False
43521,58.0,mechanic,divorced,secondary,no,739.0,yes,no,social-network,20,apr,304,7,335,5,failure,False
37236,44.0,manager,divorced,university-degree,no,2058.0,no,yes,social-network,21,nov,661,1,-1,0,,False
40828,28.0,engineer,single,secondary,no,456.0,no,no,social-network,9,feb,16,9,-1,0,,False
35425,51.0,engineer,married,secondary,no,3899.0,yes,yes,telephone,18,nov,82,6,-1,0,,False
32953,49.0,site-admin,married,secondary,no,0.0,no,no,social-network,26,aug,159,4,-1,0,,False
11062,30.0,engineer,divorced,university-degree,no,-317.0,yes,no,,7,may,381,2,-1,0,,False
19830,39.0,blue-collar,married,primary,no,0.0,no,no,,9,jun,173,1,-1,0,,False
31621,60.0,pensioner,married,primary,no,600.0,no,no,social-network,19,aug,99,6,-1,0,,False
22473,52.0,engineer,divorced,secondary,no,935.0,no,no,,1,jul,86,1,-1,0,,False
33189,49.0,manager,married,university-degree,no,0.0,no,no,social-network,27,aug,56,6,-1,0,,False
43342,39.0,blue-collar,married,secondary,no,1165.0,yes,no,social-network,20,apr,354,1,-1,0,,False
25534,44.0,blue-collar,married,primary,no,582.0,no,no,social-network,21,jul,83,2,-1,0,,False
37344,30.0,engineer,single,university-degree,no,1028.0,yes,no,social-network,21,nov,653,1,-1,0,,False
40182,34.0,mechanic,single,primary,no,496.0,yes,no,social-network,5,feb,173,1,-1,0,,False
53175,37.0,manager,married,university-degree,no,1113.0,no,no,social-network,2,mar,229,1,182,1,success,True
41375,28.0,student,single,secondary,no,5916.0,no,no,social-network,20,mar,93,5,-1,0,,False
49647,32.0,manager,single,university-degree,no,312.0,no,no,social-network,26,may,208,2,98,2,success,True
16124,28.0,mechanic,single,university-degree,no,737.0,yes,yes,,27,may,955,1,-1,0,,False
45973,39.0,site-admin,married,secondary,no,0.0,yes,no,telephone,8,may,283,3,296,5,failure,False
25151,29.0,blue-collar,single,secondary,no,28.0,no,no,social-network,17,jul,360,2,-1,0,,False
18032,36.0,blue-collar,married,primary,no,1244.0,yes,no,,2,jun,143,1,-1,0,,False
13246,60.0,pensioner,married,secondary,no,2086.0,yes,no,,15,may,182,2,-1,0,,False
33403,53.0,manager,divorced,university-degree,no,253.0,no,no,social-network,27,aug,202,6,-1,0,,False
25883,32.0,engineer,married,university-degree,no,-1053.0,yes,no,social-network,21,jul,357,3,-1,0,,False
41677,26.0,self-employed,single,secondary,no,3676.0,no,no,social-network,7,apr,148,1,-1,0,,True
24683,42.0,engineer,married,secondary,no,0.0,yes,yes,social-network,15,jul,257,5,-1,0,,False
15881,24.0,blue-collar,married,secondary,no,984.0,yes,no,,26,may,89,3,-1,0,,False
46830,33.0,manager,divorced,university-degree,no,-634.0,yes,yes,social-network,12,may,163,2,350,1,failure,False
21702,43.0,unemployed,married,primary,no,519.0,no,no,,20,jun,973,2,-1,0,,True
42020,35.0,blue-collar,married,secondary,no,120.0,yes,no,social-network,14,apr,269,3,328,1,failure,False
17596,42.0,unemployed,married,secondary,no,8131.0,yes,no,,30,may,69,1,-1,0,,False
20314,44.0,mechanic,married,secondary,no,938.0,no,no,,12,jun,406,1,-1,0,,False
35828,30.0,engineer,single,secondary,no,538.0,yes,no,social-network,19,nov,148,1,-1,0,,False
37654,59.0,manager,married,university-degree,no,20798.0,yes,no,social-network,21,nov,9,7,-1,0,,False
28765,,manager,divorced,university-degree,no,4917.0,yes,yes,social-network,31,jul,5,2,-1,0,,False
38094,35.0,engineer,married,secondary,no,2.0,no,no,telephone,28,jan,653,3,-1,0,,False
17628,50.0,mechanic,married,secondary,no,992.0,yes,no,,30,may,407,1,-1,0,,False
16659,30.0,mechanic,married,secondary,no,419.0,yes,no,,28,may,390,1,-1,0,,False
24408,41.0,engineer,married,secondary,yes,-1.0,no,no,social-network,14,jul,140,2,-1,0,,False
33225,33.0,manager,single,university-degree,no,0.0,no,no,social-network,27,aug,191,4,-1,0,,False
29662,31.0,manager,single,university-degree,no,53.0,yes,no,social-network,7,aug,165,3,-1,0,,False
52591,38.0,blue-collar,married,secondary,no,863.0,no,no,,6,jan,78,1,-1,0,,False
28558,40.0,mechanic,married,secondary,no,87.0,yes,yes,social-network,31,jul,247,4,-1,0,,False
37915,54.0,manager,married,,no,876.0,yes,no,social_network,28,jan,66,2,198,3,failure,False
